fruit_gain_g,mean,median,std,skew,n
6194.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6194.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1503.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
718.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
718.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
718.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3079.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3079.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3079.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9692.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9692.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9692.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4314.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4314.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4314.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8440.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8440.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8440.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3302.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3302.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3302.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7963.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7963.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7963.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5931.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5931.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5931.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9130.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9130.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9130.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5775.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5775.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5775.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3983.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3983.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3983.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8646.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8646.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8646.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6408.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6408.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6408.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
19995.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
19995.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
19995.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13754.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13754.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13754.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6620.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6620.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6620.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6852.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6852.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6852.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8310.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8310.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
8310.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5308.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5308.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5308.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5161.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5161.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5161.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7870.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7870.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7870.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2703.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2703.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2703.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1966.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1966.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1966.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13135.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13135.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13135.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
17699.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
17699.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
17699.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7412.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7412.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7412.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7190.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7190.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7190.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6486.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6486.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6486.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9005.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9005.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9005.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3993.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3993.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3993.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5576.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5576.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5576.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5977.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5977.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5977.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3836.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3836.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3836.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3035.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3035.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3035.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3160.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3160.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3160.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7396.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7396.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7396.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3362.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3362.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3362.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7497.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7497.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7497.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3475.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3475.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3475.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5218.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5218.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5218.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5345.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5345.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5345.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3661.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3661.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3661.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4720.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4720.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4720.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6389.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6389.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6389.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4939.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4939.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4939.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
16470.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
16470.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
16470.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6681.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6681.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6681.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9496.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9496.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9496.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3182.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3182.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3182.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6755.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6755.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6755.3333,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3135.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3135.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3135.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2676.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2676.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2676.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1567.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1567.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1567.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3460.8,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3460.8,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
3460.8,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2042.25,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2042.25,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2042.25,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1729.5,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1729.5,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1729.5,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2301.75,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2301.75,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2301.75,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2103.75,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2103.75,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2103.75,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
987.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
987.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
987.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2215.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2215.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2215.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1947.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1947.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1947.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1779.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1779.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1779.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1366.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1366.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1366.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2491.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2491.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2491.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1143.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1143.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1143.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1837.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1837.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1837.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1404.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1404.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1404.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1410.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1410.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1410.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1772.4,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1772.4,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1772.4,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1650.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1650.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1650.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2001.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2001.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2001.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1809.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1809.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1809.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1798.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1798.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1798.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1455.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1455.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1455.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2644.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2644.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
2644.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1362.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1362.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
1362.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11111.4,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11111.4,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11111.4,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9024.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9024.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9024.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
10680.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
10680.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
10680.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4446.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4446.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
4446.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5220.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5220.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
5220.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7096.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7096.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
7096.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9063.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9063.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
9063.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11302.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11302.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
11302.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13191.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13191.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
13191.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6934.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6934.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6934.2,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6573.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6573.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
6573.0,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
12408.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
12408.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
12408.6,4546.618551503759,3362.3333,3556.481638017881,1.606965910332621,532
